age,job,education,balance,day,month,duration
35,4,2,867,20,9,298
21,0,1,524,26,8,185
31,4,2,924,7,11,231
37,1,3,2188,16,8,193
84,5,1,81204,1,0,390
30,4,2,233,14,8,382
31,4,2,37,8,1,669
34,9,1,2019,27,6,102
36,4,2,2161,8,11,708
35,9,1,2019,18,9,83
33,7,1,70,21,5,333
67,5,0,1430,26,8,283
64,4,2,3951,28,4,134
23,4,2,1506,9,7,131
44,0,2,558,31,7,262
56,4,2,442,28,8,77
31,8,1,3511,6,10,311
29,6,1,425,5,6,562
87,5,0,6746,21,10,749
48,10,1,926,12,1,504
33,4,2,307,16,8,806
47,1,0,603,8,8,1080
31,9,1,2916,14,1,174
36,4,2,2163,5,6,317
36,7,1,528,3,3,225
42,4,2,254,9,2,288
27,9,1,42,28,4,251
55,1,3,7561,6,6,685
77,5,2,7802,1,3,483
33,6,2,454,18,9,134
71,5,0,2600,13,9,186
45,2,3,3133,10,5,804
35,0,2,777,28,8,85
31,4,2,98,11,1,69
47,9,1,0,21,9,591
26,7,0,179,28,5,333
41,4,1,456,11,1,734
27,8,2,4869,15,8,258
63,5,0,109,10,9,406
49,1,1,298,3,3,392
31,9,1,816,9,6,100
50,2,1,556,16,8,130
56,4,0,21,7,5,118
70,5,0,6538,9,11,394
54,4,2,0,19,9,307
55,2,1,113,12,6,186
32,0,1,1604,7,5,625
33,10,1,682,5,3,251
58,2,0,1153,12,8,206
26,1,0,133,25,5,57
36,0,1,0,29,5,113
40,9,2,1034,18,8,368
52,1,1,555,12,8,314
40,9,1,40,21,9,73
59,5,1,136,6,1,301
52,4,2,6,19,10,57
23,8,1,1298,14,5,603
59,3,1,1040,5,1,123
27,4,1,967,21,8,162
49,0,1,880,18,8,22
32,10,1,262,29,4,203
37,5,1,71,8,8,254
44,1,1,1025,18,6,200
26,1,1,246,16,8,1143
40,7,0,-9,15,8,920
31,1,1,33,15,8,214
35,4,2,36,16,5,1656
27,9,2,2781,24,8,168
29,0,2,514,2,3,270
41,5,0,2579,13,10,213
35,9,2,2453,13,1,119
20,8,0,134,12,5,273
40,10,2,79,15,10,570
37,9,1,-59,22,5,70
35,6,2,1178,15,0,220
53,6,2,290,24,5,303
50,10,3,1088,2,3,749
48,0,1,1060,20,0,87
27,9,1,439,15,0,1038
39,6,2,426,18,6,1029
58,4,2,1387,5,8,174
54,4,2,7010,11,7,275
53,9,1,195,19,8,472
30,1,0,5956,20,9,405
29,4,1,3317,4,8,640
57,1,1,6004,12,1,157
38,9,1,1019,6,8,249
47,9,1,644,28,4,54
40,9,1,5637,30,8,553
30,4,2,222,12,1,112
30,0,1,1265,26,8,414
54,1,1,-102,27,1,164
32,4,2,506,5,7,63
31,4,2,1858,12,1,453
59,4,2,0,30,5,196
52,7,0,130,29,8,103
44,9,1,285,12,8,373
58,10,0,1183,31,5,1721
33,8,1,1536,9,9,262
38,1,0,0,13,8,531
37,9,1,228,20,1,1740
57,4,2,8897,12,1,865
39,4,2,1654,21,9,151
73,5,0,279,28,4,399
49,0,1,1047,8,1,133
50,1,0,0,9,6,199
49,4,2,755,31,5,1212
27,4,2,390,9,3,120
36,10,2,1291,3,3,298
56,5,2,13094,25,8,1064
24,8,3,782,4,8,12
31,4,2,0,19,1,155
47,1,1,3715,12,3,171
32,4,2,937,28,1,90
48,4,2,308,14,5,125
38,1,1,67,28,4,74
27,9,2,401,6,1,218
35,1,1,142,7,8,266
39,4,1,517,18,9,387
41,0,1,1020,19,8,882
40,7,1,0,21,9,43
46,7,1,375,31,5,172
31,4,2,131,18,3,332
30,4,1,-383,18,8,170
33,0,1,241,22,5,490
75,5,1,3771,15,0,185
46,4,2,0,18,9,716
53,4,2,7067,6,6,82
50,9,2,3117,20,9,44
31,4,2,2603,11,3,280
47,6,1,4420,20,9,454
46,1,1,640,6,8,246
31,4,2,10884,10,1,294
42,7,3,974,30,5,73
52,10,1,1416,13,11,218
33,7,1,386,12,9,253
57,4,2,1218,18,5,317
25,9,1,86,8,5,483
54,10,2,252,21,5,101
62,3,1,2,3,9,322
46,6,0,2032,30,5,424
37,4,2,6771,5,7,319
61,6,2,6610,24,3,481
43,4,2,78,21,9,36
36,1,0,347,4,3,167
37,6,2,60,4,5,426
28,4,2,1825,9,7,236
59,7,1,1,28,4,602
42,0,1,527,22,10,181
55,9,1,3450,10,3,169
32,7,1,133,15,0,171
34,4,2,63,18,9,83
32,1,1,1,8,8,102
35,4,2,538,22,2,410
30,0,1,1309,28,4,622
30,6,2,2666,4,3,467
28,0,1,19,8,5,78
32,0,2,281,6,8,226
53,3,0,362,28,5,1169
29,1,1,908,20,6,1663
35,0,1,-32,6,1,366
32,9,1,473,7,8,292
45,9,2,377,19,6,835
69,5,0,482,2,5,260
68,5,1,1146,3,7,153
38,3,0,3918,27,1,101
61,5,1,1058,27,0,159
30,0,1,98,23,5,100
34,0,1,79,28,5,219
49,1,1,3309,15,8,349
35,4,2,687,30,8,166
51,4,2,469,14,10,491
30,9,2,10,26,1,276
39,1,0,70,8,8,813
64,5,0,440,6,3,495
39,4,2,1795,8,1,922
33,4,2,1148,19,9,299
26,7,2,1140,6,3,984
35,0,1,0,13,8,1073
39,4,2,373,26,1,148
44,4,2,2422,16,0,399
31,1,0,1127,13,8,43
25,0,1,483,3,3,189
32,9,2,13711,14,8,638
43,7,1,130,8,8,193
58,0,3,0,17,9,219
49,7,0,114,7,8,99
29,0,1,-498,2,3,99
60,5,1,496,15,8,655
35,4,2,7918,7,11,497
36,4,1,1898,30,8,233
36,1,1,2235,20,9,287
33,4,2,403,26,8,114
33,11,1,335,4,3,891
47,4,2,-230,4,3,293
60,0,1,12039,8,0,236
35,10,0,68,3,5,175
44,4,2,7177,19,6,89
35,4,1,73,28,8,79
46,10,1,-125,6,8,23
29,4,2,205,4,6,787
50,1,3,2284,31,5,1088
56,9,1,1561,13,1,75
58,9,0,4198,15,10,441
33,4,2,280,18,9,155
57,9,0,0,5,6,58
59,0,1,4196,31,5,10
41,1,0,943,29,8,242
61,0,1,1046,21,1,158
28,1,1,97,7,8,67
61,6,2,6,14,0,133
43,0,1,0,20,6,804
21,8,1,123,12,3,379
46,1,1,942,18,9,240
39,9,2,437,27,8,186
55,4,2,608,7,8,161
44,4,2,105,6,8,1529
36,9,1,1345,30,8,231
41,4,2,-556,26,8,127
77,5,1,0,25,11,210
43,7,1,774,25,7,101
31,7,1,0,29,4,224
32,4,2,1434,11,1,1144
32,9,2,4654,20,9,276
24,8,1,382,30,0,567
28,7,1,168,1,6,347
37,4,2,578,8,1,401
48,1,1,3776,4,8,254
52,1,1,1405,17,5,753
78,5,1,3219,24,3,151
40,1,1,1066,21,8,171
33,7,2,597,4,3,134
62,5,1,1495,17,1,606
39,7,1,1970,8,6,30
49,4,2,271,5,3,18
29,7,1,3748,28,8,322
33,9,2,0,21,9,654
42,9,1,4466,17,9,158
29,9,1,6,25,8,315
33,1,1,45,20,6,13
36,4,2,539,11,1,176
46,4,2,110,20,1,243
39,4,2,763,22,3,543
37,6,0,0,7,8,112
34,1,3,391,23,8,34
23,7,1,279,18,8,843
32,4,2,607,18,6,1060
41,9,2,13,5,6,189
27,7,1,223,13,8,297
42,9,2,1079,31,5,61
43,1,0,3917,3,6,725
36,1,1,219,11,8,270
37,1,1,105,8,8,69
48,4,2,5320,20,6,792
30,2,0,2686,15,5,808
34,4,2,417,18,9,138
76,5,0,2693,21,10,107
31,10,0,0,30,8,745
45,0,1,341,5,8,77
61,4,2,997,10,7,106
28,0,1,377,30,0,571
31,1,0,33,24,5,901
52,4,0,92,16,5,469
28,1,1,-185,13,8,170
53,9,0,1443,14,8,476
41,0,1,3138,14,11,409
59,9,1,2,26,1,164
55,4,0,621,2,3,114
40,3,1,108,9,8,93
60,1,0,7929,1,0,111
31,1,0,158,28,8,157
52,10,0,959,30,5,694
52,5,1,603,9,6,79
43,9,1,136,25,1,363
41,0,1,812,11,6,583
31,4,2,3384,22,7,247
36,4,2,532,14,8,603
33,1,1,139,18,8,732
82,5,3,211,22,0,195
30,9,2,6619,21,1,239
49,4,2,914,4,1,185
53,7,1,36,2,5,25
26,8,2,97,27,1,382
55,0,1,602,1,6,324
46,10,1,3354,19,9,522
31,9,1,53,6,8,530
27,0,1,451,16,5,652
26,10,2,3466,6,10,275
36,4,2,335,10,10,5
37,7,1,54,10,5,118
48,9,2,0,16,6,73
34,9,1,0,3,1,261
35,4,2,146,6,1,720
40,7,1,1547,20,9,405
53,10,1,4,30,5,259
33,4,2,224,23,6,342
27,4,1,2071,4,6,449
25,9,1,139,12,10,138
29,6,2,3290,23,7,136
48,3,1,0,28,8,270
32,2,2,598,18,1,135
50,4,1,2910,19,9,433
48,2,2,-392,31,5,725
62,6,2,3685,3,3,181
49,7,0,5737,29,8,417
34,1,1,182,6,1,938
24,8,1,493,13,8,85
45,9,1,0,13,1,99
50,5,0,29,20,6,135
39,0,1,878,15,8,611
25,8,1,154,3,7,141
46,0,1,2087,1,6,111
51,10,1,234,22,1,735
58,9,1,116,16,6,580
33,9,1,3243,12,1,439
42,10,2,576,3,6,447
40,1,3,87,13,8,477
42,6,0,3717,20,6,235
23,8,1,1234,15,3,379
38,2,2,4,16,5,158
49,1,0,-9,5,8,389
33,7,1,1852,25,3,371
29,8,2,163,3,1,249
30,9,1,455,21,9,758
38,9,1,103,2,3,159
44,1,0,36,15,8,551
23,7,1,488,30,7,236
52,6,0,217,15,5,193
42,9,2,1189,5,6,323
37,0,2,1000,22,11,239
34,9,1,60,7,1,274
37,4,2,1027,1,10,137
24,6,2,91,15,8,134
41,1,1,3622,19,6,1135
42,0,0,-466,31,5,94
77,5,1,638,7,1,453
46,7,3,973,2,3,297
30,1,0,35,11,5,366
35,7,1,1239,5,8,60
33,9,1,218,2,7,169
34,1,1,634,12,8,737
70,5,0,482,14,4,372
32,1,3,1267,18,8,66
42,4,2,441,7,1,296
36,4,2,-508,17,0,832
50,10,1,3478,13,8,342
27,4,3,3196,9,3,10
27,11,1,1187,26,3,232
32,6,2,14522,21,9,221
45,0,1,236,20,1,703
41,4,1,3234,30,4,2770
47,0,1,829,14,8,339
30,4,2,364,30,0,306
37,4,2,21,21,1,50
36,4,2,93,12,5,262
32,9,2,720,12,1,234
24,1,1,1,11,8,79
52,4,2,741,7,1,63
39,4,3,2887,7,8,42
42,4,2,1064,18,1,101
38,7,1,-762,30,8,408
35,9,1,410,20,9,67
41,9,1,1631,12,1,173
39,9,1,2983,3,2,472
45,4,2,31472,19,5,568
39,7,1,2,25,5,174
34,9,2,2047,28,5,57
30,0,1,482,23,0,86
57,5,2,0,28,8,648
43,4,2,136,6,1,120
36,2,2,658,16,6,61
55,1,1,-473,26,8,233
50,2,1,854,16,0,198
41,0,1,80,19,9,202
56,4,2,25290,31,5,81
30,4,2,572,17,6,339
30,9,1,281,12,1,105
39,4,2,2939,15,4,348
30,4,2,6432,21,9,206
30,0,1,983,27,8,189
50,0,1,3608,13,9,176
31,4,2,141,4,3,572
42,4,2,386,7,8,168
84,5,2,4761,9,11,1405
29,9,1,674,17,0,170
35,4,2,1193,2,6,101
29,9,1,1856,18,8,134
40,4,2,0,25,7,506
27,9,1,261,29,4,236
35,4,2,16,19,9,185
31,4,2,1331,30,0,297
42,7,1,1376,2,7,712
32,0,1,337,15,8,51
37,1,1,-4,29,8,381
26,9,1,0,30,5,65
31,0,1,626,21,8,211
45,1,1,1723,1,6,166
43,9,2,4333,20,9,1490
37,4,2,5355,17,3,466
26,4,2,222,28,6,247
26,4,2,3944,14,8,974
50,7,1,77,27,8,138
27,8,1,213,27,7,378
35,7,1,4170,20,8,1777
31,4,2,307,21,9,86
43,10,1,1943,18,9,202
76,5,1,2302,5,3,110
32,9,2,-770,18,8,618
41,9,1,457,26,8,181
26,4,2,6840,28,8,1560
44,1,0,1593,29,8,828
40,1,0,54,13,8,10
47,5,1,-71,11,1,293
39,9,1,116,22,8,554
41,9,2,585,20,0,60
27,1,0,232,26,10,701
39,4,2,562,13,11,303
45,4,2,22815,26,1,653
31,4,2,256,7,5,28
33,2,2,606,2,3,194
53,7,0,-291,7,8,591
57,7,0,443,17,5,167
51,4,0,6298,20,6,14
49,5,0,-37,4,5,191
24,0,1,1052,30,0,354
45,4,2,3150,17,9,101
35,0,1,855,12,8,241
32,9,1,3297,11,1,99
26,0,1,766,15,10,457
32,4,2,41,7,8,449
31,9,1,2544,15,5,252
46,10,1,2940,29,8,195
37,4,2,1594,17,0,110
46,9,1,-824,7,1,429
37,0,1,274,27,8,731
48,4,1,2892,7,5,407
34,0,1,560,5,8,198
58,7,0,65,27,6,162
33,0,1,555,9,11,204
42,7,1,257,12,8,955
47,0,1,3531,7,5,49
44,4,2,1090,20,10,178
53,0,1,-372,26,8,104
70,5,0,2795,8,4,301
62,4,2,3371,25,7,187
46,3,1,38,27,8,181
61,3,0,211,31,1,443
48,9,1,479,20,8,148
31,4,2,713,28,1,162
60,5,1,-639,15,8,585
28,4,2,223,27,1,157
28,7,1,510,8,5,1767
28,0,1,157,27,8,155
59,5,1,25947,13,1,292
35,1,0,1147,7,8,29
46,1,0,1303,4,1,174
45,0,1,153,5,1,277
31,4,2,471,29,1,153
34,7,1,295,4,5,64
35,9,2,7050,11,1,222
44,7,1,618,12,8,193
29,9,2,1489,28,8,430
37,1,1,316,26,8,642
60,0,1,106,24,3,137
37,9,2,549,2,7,239
28,4,1,171,5,6,324
35,0,1,1224,3,9,187
56,5,0,63,19,1,122
59,5,1,93,26,8,193
41,3,0,46,22,1,268
44,1,0,103,12,8,79
31,1,3,6281,22,10,257
60,5,1,1091,30,5,441
67,5,0,4416,29,11,245
26,0,1,-45,4,6,357
24,0,2,-61,11,7,95
36,1,1,1822,8,0,952
38,11,2,0,11,11,260
57,9,1,6362,18,9,66
58,4,2,96,21,9,850
24,1,1,167,18,3,134
33,4,2,32,29,1,27
30,1,1,0,10,5,1399
37,9,2,0,1,5,1135
49,1,1,1946,19,10,192
35,4,2,2646,13,10,221
24,4,1,2278,27,8,77
26,7,1,-379,22,5,1237
32,4,2,10281,22,0,400
75,5,2,6027,14,8,809
34,1,1,4536,21,9,963
49,9,1,342,19,9,58
46,1,3,336,14,1,260
31,6,2,1134,6,3,174
42,1,1,1598,16,0,1463
28,4,1,-513,29,5,95
56,5,1,0,26,4,413
28,4,1,-994,18,5,174
46,4,2,624,17,11,336
28,9,1,655,9,8,179
49,4,2,1093,15,11,316
44,9,1,1139,30,4,64
33,4,2,22867,10,9,266
53,9,1,6,5,8,517
54,6,0,4382,18,8,193
30,7,1,1808,18,8,83
25,4,2,2140,1,10,81
52,0,0,813,5,1,113
47,7,1,2597,16,8,323
41,6,2,1755,11,6,152
32,4,2,9317,2,9,92
34,9,1,920,29,10,250
54,4,2,-1415,17,9,135
53,9,1,7984,2,3,151
31,4,2,533,11,3,144
46,4,2,14481,30,8,1269
26,10,1,632,12,3,218
28,8,2,2306,29,10,140
32,1,0,0,8,8,82
60,5,1,0,15,8,229
24,8,1,431,19,1,418
50,9,1,156,14,5,1130
47,7,1,311,12,8,238
26,8,3,689,25,8,678
32,1,1,567,7,8,275
28,0,1,261,9,11,259
52,4,1,335,21,10,411
35,9,1,183,1,11,516
37,1,1,0,21,0,146
30,6,2,916,29,2,449
30,1,1,-93,27,8,149
46,9,1,117,29,1,94
41,0,1,338,16,8,121
37,6,1,0,17,5,158
36,0,1,8785,20,9,425
36,1,0,-308,12,8,725
34,1,1,1682,28,5,123
65,5,1,571,20,10,349
54,4,2,184,6,3,13
43,0,2,189,14,5,1062
42,9,1,89,5,8,159
46,7,3,3390,20,6,152
50,0,1,2405,6,8,114
38,0,2,4297,7,1,206
31,10,1,314,20,9,1341
28,1,0,-30,31,5,108
48,4,2,3842,1,10,168
36,4,2,8564,23,8,125
48,6,1,1559,4,3,130
28,0,1,127,16,11,1334
30,0,2,305,4,3,227
37,4,2,238,3,9,149
49,0,1,168,8,8,513
31,4,2,12857,4,8,483
38,4,2,104,6,8,606
39,4,2,351,20,8,999
25,7,1,1694,7,5,159
25,4,2,3902,23,11,856
36,7,1,5024,21,8,139
48,4,2,700,29,1,488
33,7,1,5034,8,8,207
53,4,0,13901,21,9,59
37,9,1,6714,23,8,90
49,9,3,-287,26,8,49
36,4,2,14930,23,5,190
47,1,1,1536,17,0,41
31,8,1,1776,15,6,220
57,3,0,0,9,6,97
30,0,1,270,9,3,123
50,4,2,398,30,5,1567
39,1,1,3832,20,6,14
31,9,1,589,21,8,151
33,9,1,4,18,6,625
45,11,3,356,11,1,212
35,1,1,-482,27,8,472
36,0,1,-811,12,8,365
37,7,1,144,20,0,724
48,4,3,0,8,8,612
30,4,2,536,15,10,244
50,2,0,199,11,8,228
27,7,1,453,19,0,142
44,4,2,-600,18,1,360
40,9,2,1063,19,1,264
50,4,2,1612,15,6,532
55,4,2,446,2,3,159
32,1,0,415,2,6,777
32,1,1,-325,21,8,171
45,0,1,967,9,6,63
48,4,2,5689,12,3,262
31,4,2,294,17,5,536
26,7,1,136,20,0,120
40,1,0,332,12,8,339
28,7,1,6332,7,8,149
58,5,1,-324,7,8,229
58,5,3,9004,21,5,891
37,4,2,0,15,4,426
27,1,1,1049,29,4,389
53,4,1,2895,29,8,74
33,4,1,369,11,3,446
48,4,2,313,8,8,208
37,10,2,7620,23,3,367
59,5,2,9676,27,7,234
52,0,1,48,17,9,591
76,5,0,3324,11,3,309
33,9,1,0,19,9,163
27,0,1,1293,8,0,1665
50,9,1,2497,21,9,35
34,10,1,200,26,8,155
27,8,2,311,2,7,187
24,8,0,1235,14,5,334
52,1,1,-519,9,6,442
44,0,1,0,31,5,209
45,7,1,0,4,6,153
29,4,2,502,8,5,968
53,0,1,0,30,0,586
32,4,2,927,8,10,282
41,1,0,664,15,5,955
31,9,1,4182,4,8,347
48,9,1,23495,22,1,63
40,1,1,2158,10,5,277
35,9,2,7050,10,3,278
59,4,2,258,29,10,266
45,1,0,101,12,8,460
33,9,2,68,14,1,96
41,4,0,733,7,8,69
34,4,2,3696,8,0,758
32,4,2,307,25,4,96
54,4,1,5249,17,9,108
71,5,3,392,7,5,276
64,2,2,2331,9,9,201
45,0,1,256,21,9,135
41,4,2,3426,4,6,102
33,1,1,-416,16,8,767
61,5,1,89,28,10,154
31,0,2,-218,2,6,227
28,1,1,1705,17,2,412
50,4,1,1165,16,5,455
58,5,2,3237,31,10,615
59,2,0,124,18,9,531
26,1,2,567,25,8,421
28,4,2,0,16,5,767
57,9,1,254,27,10,207
71,5,1,5715,17,9,747
39,11,3,0,28,4,28
30,4,2,617,27,3,192
41,4,2,1401,16,6,110
32,10,3,881,9,3,79
25,1,1,1857,12,10,187
35,4,3,2326,16,11,319
31,7,1,-414,6,8,1369
60,5,1,0,9,11,408
54,5,0,309,13,1,969
30,1,0,0,15,5,716
44,1,1,292,17,5,1153
40,0,1,67,19,9,359
34,9,1,174,11,8,259
36,7,1,9713,27,8,72
34,6,2,0,28,1,730
31,2,1,379,18,5,570
39,0,1,2854,2,6,64
28,8,2,0,28,11,294
52,4,2,31,10,7,135
34,0,2,899,12,9,114
43,1,0,2952,3,1,417
58,5,0,1241,18,1,194
54,6,0,1463,20,6,60
31,4,2,83,29,4,300
54,3,0,212,12,1,81
41,4,2,647,16,8,270
31,7,1,-475,12,8,232
35,4,2,0,29,1,131
43,4,2,46,27,1,63
59,11,1,3237,6,6,100
41,0,1,55,8,8,1120
53,9,1,287,6,3,13
35,1,1,563,4,6,147
73,5,0,796,23,0,888
35,1,1,260,13,8,155
37,1,0,461,30,8,272
47,9,1,-239,7,5,973
27,1,1,-59,8,5,154
36,9,1,2473,28,1,965
37,7,1,241,14,8,189
49,0,1,1718,5,1,211
41,1,0,-441,5,8,352
27,4,2,3104,28,8,160
48,7,1,1355,12,1,409
47,4,3,1128,28,4,65
33,0,1,920,16,9,130
25,9,2,1231,31,1,271
50,0,1,0,20,6,174
41,10,2,0,29,0,882
32,6,1,67,5,1,153
30,10,1,142,20,8,350
50,4,0,313,14,10,958
34,0,2,788,5,3,269
49,4,2,4751,12,1,884
72,5,2,3561,15,11,511
54,0,1,66,11,9,167
59,5,1,434,12,8,63
47,1,1,1730,30,0,231
38,9,2,25,1,6,232
39,1,1,1382,12,1,357
35,2,1,1309,18,9,73
33,4,2,1724,3,3,252
77,5,2,7802,4,8,421
32,9,3,102,21,8,12
63,3,1,2,4,3,45
42,1,3,452,17,9,359
38,6,1,173,18,1,205
36,4,2,23,26,1,133
46,4,2,0,26,8,401
64,4,3,2352,4,8,153
39,0,1,159,19,9,177
30,8,1,48,18,1,161
33,9,1,930,15,8,163
27,4,2,446,23,6,205
30,1,1,501,27,8,514
54,4,2,1168,4,8,150
40,7,1,1305,22,5,255
31,0,2,676,22,0,124
52,9,2,523,8,5,113
48,10,1,855,9,8,241
38,6,2,605,18,6,1603
34,4,2,1352,8,1,265
36,9,1,480,20,10,213
30,1,1,315,23,6,1407
27,1,1,181,13,8,147
37,10,2,1291,5,1,150
32,4,2,578,22,5,29
31,7,1,-45,7,8,246
56,4,0,7747,5,6,103
32,9,2,3818,18,1,100
51,10,2,1801,16,0,838
28,9,1,100,13,8,70
27,7,1,1303,21,8,364
52,4,1,189,22,1,90
65,5,0,493,16,10,622
35,9,1,1855,7,8,138
50,7,1,1716,7,0,272
31,0,1,685,15,8,552
30,8,2,324,25,1,585
58,5,0,999,25,5,188
31,0,1,779,3,0,219
61,5,1,11,29,11,232
34,7,1,40,17,5,302
42,0,1,527,20,0,112
35,7,3,618,12,1,293
45,2,2,-395,13,8,470
49,4,2,5887,4,2,439
32,1,1,1342,23,8,109
60,9,1,824,9,1,265
29,9,1,510,16,6,179
32,9,1,6402,20,9,628
30,6,2,2593,27,8,662
39,1,0,34,27,8,114
29,0,1,209,5,3,605
42,0,1,-249,14,5,149
37,4,2,1113,1,11,265
38,1,1,622,21,8,611
63,5,2,0,13,8,263
46,4,2,11385,24,7,269
35,4,2,3,6,3,217
34,0,1,155,5,3,696
60,9,1,1740,13,7,296
47,0,1,829,18,9,48
55,10,2,5345,6,8,278
37,4,2,2875,20,9,110
32,9,2,195,22,1,239
33,1,1,0,31,5,16
48,0,1,362,13,1,529
38,7,1,2253,13,8,937
31,1,3,17,6,8,72
32,9,1,484,12,1,668
44,9,2,9192,6,6,59
46,0,1,3201,13,8,157
56,6,1,784,30,5,149
45,11,3,2834,4,1,112
37,4,2,240,5,6,1123
54,7,1,131,14,1,252
29,4,2,573,16,6,190
48,1,0,0,6,6,248
31,7,1,1167,20,9,279
72,5,0,2600,3,3,443
37,10,1,80,3,3,248
48,0,1,4099,2,0,397
43,6,2,3003,8,1,358
54,5,0,767,9,6,42
36,10,2,154,26,1,556
37,4,1,565,29,0,449
41,1,1,2689,15,0,135
43,7,0,2557,15,10,166
50,7,1,3169,13,1,399
48,4,1,769,28,4,58
38,1,0,362,8,8,100
33,7,1,2881,26,8,289
29,8,3,2929,5,8,232
52,4,0,0,5,6,85
72,5,0,0,28,1,359
31,1,1,1766,5,6,166
31,9,2,24,21,1,246
23,3,0,93,18,8,70
47,1,1,1125,29,4,1101
47,2,3,1481,6,8,64
39,7,1,20928,14,8,1166
37,7,1,1498,20,0,107
53,1,0,4641,16,6,356
63,0,1,4680,15,11,953
57,9,1,7554,28,10,141
77,5,3,1807,20,10,373
32,6,2,1815,10,1,235
37,9,1,95,6,3,454
35,0,1,0,14,5,245
37,9,1,1211,21,8,795
55,9,1,264,31,5,1150
33,1,1,76,4,6,1141
35,9,3,726,5,8,163
45,1,1,0,5,1,374
44,4,3,2982,16,6,55
34,0,1,303,4,6,282
38,4,2,613,3,3,239
41,9,1,1545,13,1,183
20,8,1,215,24,9,325
63,3,0,333,1,10,321
36,3,2,561,6,6,274
31,7,1,1783,6,8,219
54,7,1,0,18,7,362
41,2,1,353,19,9,90
34,4,1,-311,27,8,305
34,9,1,-25,15,8,207
43,4,0,62,14,8,133
31,2,1,10,29,4,161
55,1,1,67,8,5,267
47,9,1,5735,19,6,282
36,4,2,203,29,10,139
77,5,0,29340,15,7,257
42,1,1,1080,13,8,951
49,9,1,5244,25,1,60
47,7,3,4822,21,8,154
50,4,2,490,14,1,273
53,4,2,1624,30,0,284
32,4,2,26,22,1,222
53,0,1,1796,16,7,295
60,1,3,2090,7,8,957
54,5,0,52,19,6,184
43,1,0,250,12,8,144
37,4,2,-666,18,9,204
36,7,1,0,12,8,398
38,7,1,1970,30,0,701
36,4,2,479,9,3,629
26,1,1,5005,3,0,117
44,0,1,764,3,11,232
29,9,2,1669,3,3,297
30,4,2,5359,19,1,145
33,0,1,0,6,3,214
50,1,0,5872,5,8,762
25,0,2,906,26,8,253
37,9,3,189,1,10,238
31,1,1,196,5,8,568
47,1,1,292,10,3,277
40,9,1,694,3,6,431
43,10,1,553,4,3,125
33,10,2,157,26,8,897
39,0,1,1,7,5,281
51,1,1,500,14,8,471
47,1,3,2443,18,6,422
47,0,1,3696,12,4,758
23,8,1,107,13,0,256
80,5,0,1861,14,0,563
38,4,2,1704,1,11,222
60,10,1,1047,27,8,173
56,5,0,9367,4,8,617
55,1,1,2059,11,8,149
21,8,1,2488,12,10,180
46,4,2,558,6,5,319
33,0,2,79,5,8,389
73,5,0,5539,6,1,338
43,1,0,1401,12,8,195
27,7,1,-195,18,8,391
76,5,1,820,23,0,263
40,9,1,2394,9,6,75
40,6,2,1498,4,3,62
32,1,1,760,16,0,445
48,1,0,816,31,5,114
29,4,2,2955,29,0,226
55,10,1,387,6,8,918
30,0,1,914,28,10,524
52,1,0,924,21,1,93
54,9,2,467,18,5,674
38,10,1,995,26,5,84
33,7,1,207,14,8,629
37,4,2,4436,13,1,846
28,1,1,-26,30,4,81
38,2,1,-272,17,6,143
30,0,1,223,6,6,862
44,9,1,54,19,1,199
47,1,0,209,27,1,77
34,6,2,1943,16,0,478
35,1,2,1016,17,5,294
38,3,1,634,11,6,105
48,2,1,0,28,5,431
34,9,1,440,6,8,445
23,8,1,151,9,8,97
44,0,1,0,14,0,1594
42,10,1,325,28,8,97
45,10,1,382,18,8,182
29,10,2,150,5,8,165
55,9,1,462,11,1,116
51,0,1,4178,30,8,556
58,1,1,25,9,6,486
33,4,2,584,7,1,269
31,0,1,3540,21,9,441
81,5,3,0,16,10,128
40,4,2,143,13,1,832
45,4,3,2724,28,6,359
35,9,2,0,15,8,759
37,7,1,50,8,8,352
36,2,1,2971,12,9,247
55,7,1,1539,20,6,65
55,9,1,312,6,3,13
50,0,1,26,24,5,179
43,1,0,953,19,8,135
59,1,0,625,9,5,133
31,4,2,1619,30,0,327
46,3,0,2084,18,5,1081
42,1,0,704,31,5,88
36,6,2,506,3,9,217
33,7,0,6904,20,9,114
37,9,2,1609,20,6,10
34,4,1,355,21,1,314
45,1,0,0,24,5,137
34,6,1,-56,19,8,248
30,9,1,418,3,6,112
43,9,1,1358,10,7,159
46,1,0,2499,16,8,42
32,6,1,1942,30,8,84
36,4,2,4,29,5,261
32,1,0,12198,18,8,178
34,1,1,1454,11,3,231
42,1,0,260,31,5,175
54,1,3,-361,26,8,227
38,9,1,0,8,5,635
38,7,1,2678,28,11,282
33,9,2,1636,4,8,592
33,4,2,2240,8,7,264
38,4,2,1199,3,1,482
72,5,0,763,24,0,384
26,8,1,864,15,8,659
33,4,2,0,27,8,277
39,1,1,62,7,8,877
48,4,2,17964,26,8,208
33,4,2,71,16,9,136
54,4,2,8295,5,6,207
39,1,0,186,16,8,208
31,9,1,2544,12,4,229
46,1,0,-29,12,8,322
45,1,1,61,23,8,208
48,0,1,0,17,5,109
44,9,1,7138,8,1,809
43,0,1,132,17,7,220
39,4,2,517,14,8,1328
42,1,0,0,20,6,19
32,4,2,7290,18,8,357
33,7,1,-27,26,8,165
29,4,1,231,14,8,1075
